;count_bees;count_hive;breed;club;zip_code;longtitude;latitude;distance_to_body_of_water;distance_to_field_pollen;incidents(3 months);amount_neighbours;purity;temp;humidity;windspeed;sun_hours;good_place
185;90768.0;6.0;Apis mellifera ligustica;Bienenzuchtverein Ö;5431;13.1363;47.6217;173.0;189.0;0.0;11;0.8181818181818182;20;72;4;15;1
186;590265.0;9.0;Apis mellifera carnica;Beeraten;5431;13.1363;47.6217;206.0;248.0;2.0;11;0.8181818181818182;22;76;1;15;1
187;79016.0;8.0;Apis mellifera carnica;Beeraten;5431;13.1363;47.6217;236.0;201.0;0.0;11;0.8181818181818182;22;62;10;15;1
188;184552.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;5431;13.1363;47.6217;219.0;164.0;0.0;11;0.8181818181818182;22;76;1;15;1
189;650784.0;12.0;Apis mellifera carnica;Beedom;5431;13.1363;47.6217;202.0;218.0;1.0;11;0.8181818181818182;22;76;1;15;1
190;93240.0;5.0;Apis mellifera carnica;Bienierer;5431;13.1363;47.6217;216.0;210.0;0.0;11;0.8181818181818182;22;62;10;15;1
191;66248.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;5431;13.1363;47.6217;251.0;154.0;0.0;11;0.8181818181818182;22;87;4;15;0
192;540372.0;14.0;Apis mellifera carnica;Bienierer;2020;16.0581;48.5766;221.0;146.0;1.0;17;0.9411764705882353;20;72;4;15;1
193;118647.0;9.0;Apis mellifera carnica;Beeraten;2020;16.0581;48.5766;163.0;199.0;0.0;17;0.9411764705882353;20;72;4;15;0
194;702955.0;11.0;Apis mellifera carnica;Bienieten;2020;16.0581;48.5766;158.0;240.0;0.0;17;0.9411764705882353;22;62;10;15;1
195;615250.0;10.0;Apis mellifera carnica;Beedom;2020;16.0581;48.5766;211.0;151.0;5.0;17;0.9411764705882353;22;62;10;15;0
196;58149.0;3.0;Apis mellifera carnica;Beeraten;2020;16.0581;48.5766;223.0;175.0;0.0;17;0.9411764705882353;22;62;10;15;0
197;555650.0;10.0;Apis mellifera carnica;Bienierer;2020;16.0581;48.5766;261.0;153.0;6.0;17;0.9411764705882353;22;87;4;15;0
198;538020.0;14.0;Apis mellifera carnica;Bienenzuchtverein Ö;2020;16.0581;48.5766;197.0;211.0;0.0;17;0.9411764705882353;22;87;4;15;1
199;796416.0;12.0;Apis mellifera carnica;Beeraten;2020;16.0581;48.5766;125.0;203.0;2.0;17;0.9411764705882353;22;62;10;15;1
200;448780.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;2020;16.0581;48.5766;148.0;174.0;0.0;17;0.9411764705882353;22;62;10;15;1
201;435380.0;20.0;Apis mellifera carnica;Bienenzuchtverein Ö;2020;16.0581;48.5766;169.0;246.0;2.0;17;0.9411764705882353;22;87;4;15;0
202;739464.0;12.0;Apis mellifera carnica;Bienierer;2020;16.0581;48.5766;283.0;239.0;1.0;17;0.9411764705882353;20;72;4;15;1
203;810771.0;13.0;Apis mellifera carnica;Beedom;2020;16.0581;48.5766;226.0;213.0;0.0;17;0.9411764705882353;22;76;1;15;1
204;76224.0;6.0;Apis mellifera carnica;Bienierer;2020;16.0581;48.5766;125.0;266.0;0.0;17;0.9411764705882353;22;87;4;15;1
205;434784.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;2020;16.0581;48.5766;219.0;250.0;4.0;17;0.9411764705882353;22;87;4;15;0
206;96633.0;9.0;Apis mellifera carnica;Beedom;2020;16.0581;48.5766;210.0;165.0;2.0;17;0.9411764705882353;22;87;4;15;1
207;476346.0;13.0;Apis mellifera carnica;Beeraten;2020;16.0581;48.5766;223.0;245.0;5.0;17;0.9411764705882353;22;62;10;15;0
208;232608.0;8.0;Apis mellifera ligustica;Bienieten;2020;16.0581;48.5766;135.0;233.0;8.0;17;0.9411764705882353;22;87;4;15;0
209;80032.0;8.0;Apis mellifera carnica;Bienierer;5600;13.2044;47.3456;172.0;230.0;0.0;11;0.9090909090909091;20;72;4;15;1
210;430728.0;8.0;Apis mellifera carnica;Beeraten;5600;13.2044;47.3456;183.0;191.0;0.0;11;0.9090909090909091;22;76;1;15;1
211;223545.0;7.0;Apis mellifera carnica;Beedom;5600;13.2044;47.3456;167.0;100.0;1.0;11;0.9090909090909091;20;72;4;15;1
212;322244.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;5600;13.2044;47.3456;182.0;223.0;0.0;11;0.9090909090909091;20;72;4;15;1
213;453664.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;5600;13.2044;47.3456;199.0;169.0;0.0;11;0.9090909090909091;20;72;4;15;1
214;843830.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;5600;13.2044;47.3456;151.0;154.0;4.0;11;0.9090909090909091;22;62;10;15;0
215;60080.0;8.0;Apis mellifera ligustica;Beeraten;5600;13.2044;47.3456;134.0;142.0;0.0;11;0.9090909090909091;22;76;1;15;1
216;629904.0;11.0;Apis mellifera carnica;Bienierer;5600;13.2044;47.3456;210.0;296.0;2.0;11;0.9090909090909091;22;76;1;15;1
217;8110.0;1.0;Apis mellifera carnica;Beeraten;5600;13.2044;47.3456;233.0;263.0;0.0;11;0.9090909090909091;20;72;4;15;1
218;397192.0;8.0;Apis mellifera carnica;Bienieten;5600;13.2044;47.3456;182.0;147.0;0.0;11;0.9090909090909091;22;87;4;15;1
219;536990.0;10.0;Apis mellifera carnica;Beedom;5600;13.2044;47.3456;204.0;213.0;4.0;11;0.9090909090909091;22;87;4;15;0
220;278127.0;9.0;Apis mellifera ligustica;Beeraten;2135;16.504;48.7231;165.0;226.0;0.0;18;0.6111111111111112;22;62;10;15;0
221;607630.0;10.0;Apis mellifera carnica;Bienieten;2135;16.504;48.7231;181.0;202.0;0.0;18;0.6111111111111112;22;62;10;15;1
222;154164.0;12.0;Apis mellifera carnica;Bienierer;2135;16.504;48.7231;204.0;216.0;0.0;18;0.6111111111111112;22;87;4;15;1
223;177608.0;8.0;Apis mellifera ligustica;Bienieten;2135;16.504;48.7231;204.0;203.0;2.0;18;0.6111111111111112;22;76;1;15;1
224;253320.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;2135;16.504;48.7231;177.0;117.0;8.0;18;0.6111111111111112;22;87;4;15;0
225;252084.0;6.0;Apis mellifera carnica;Bienierer;2135;16.504;48.7231;240.0;190.0;0.0;18;0.6111111111111112;22;76;1;15;0
226;560313.0;13.0;Apis mellifera ligustica;Bienieten;2135;16.504;48.7231;208.0;231.0;0.0;18;0.6111111111111112;20;72;4;15;0
227;239031.0;9.0;Apis mellifera carnica;Bienierer;2135;16.504;48.7231;243.0;192.0;4.0;18;0.6111111111111112;20;72;4;15;0
228;105705.0;9.0;Apis mellifera ligustica;Beeraten;2135;16.504;48.7231;191.0;185.0;3.0;18;0.6111111111111112;20;72;4;15;1
229;282527.0;7.0;Apis mellifera carnica;Bienieten;2135;16.504;48.7231;268.0;225.0;0.0;18;0.6111111111111112;22;87;4;15;1
230;241724.0;4.0;Apis mellifera ligustica;Beeraten;2135;16.504;48.7231;225.0;87.0;0.0;18;0.6111111111111112;22;87;4;15;1
231;584181.0;9.0;Apis mellifera ligustica;Bienieten;2135;16.504;48.7231;169.0;269.0;0.0;18;0.6111111111111112;20;72;4;15;1
232;597768.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;2135;16.504;48.7231;218.0;231.0;1.0;18;0.6111111111111112;22;76;1;15;1
233;260814.0;17.0;Apis mellifera carnica;Bienierer;2135;16.504;48.7231;229.0;145.0;3.0;18;0.6111111111111112;22;76;1;15;1
234;169776.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;2135;16.504;48.7231;214.0;224.0;1.0;18;0.6111111111111112;22;62;10;15;1
235;532512.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;2135;16.504;48.7231;265.0;261.0;0.0;18;0.6111111111111112;22;76;1;15;1
236;440664.0;12.0;Apis mellifera carnica;Beedom;2135;16.504;48.7231;196.0;167.0;7.0;18;0.6111111111111112;20;72;4;15;0
237;690866.0;11.0;Apis mellifera ligustica;Bienenzuchtverein Ö;2135;16.504;48.7231;191.0;272.0;2.0;18;0.6111111111111112;22;76;1;15;1
238;160485.0;5.0;Apis mellifera carnica;Bienenzuchtverein Ö;6832;9.6387;47.2962;292.0;222.0;3.0;13;0.5384615384615384;22;76;1;15;1
239;123696.0;12.0;Apis mellifera ligustica;Beedom;6832;9.6387;47.2962;202.0;203.0;1.0;13;0.5384615384615384;22;76;1;15;1
240;402588.0;12.0;Apis mellifera carnica;Bienieten;6832;9.6387;47.2962;297.0;155.0;0.0;13;0.5384615384615384;22;87;4;15;0
241;451488.0;8.0;Apis mellifera carnica;Bienierer;6832;9.6387;47.2962;149.0;218.0;8.0;13;0.5384615384615384;22;62;10;15;0
242;288876.0;14.0;Apis mellifera ligustica;Bienenzuchtverein Ö;6832;9.6387;47.2962;206.0;214.0;0.0;13;0.5384615384615384;22;87;4;15;1
243;505765.0;13.0;Apis mellifera ligustica;Beedom;6832;9.6387;47.2962;212.0;126.0;6.0;13;0.5384615384615384;22;87;4;15;0
244;59154.0;6.0;Apis mellifera ligustica;Bienieten;6832;9.6387;47.2962;142.0;213.0;0.0;13;0.5384615384615384;22;87;4;15;1
245;124846.0;2.0;Apis mellifera carnica;Bienieten;6832;9.6387;47.2962;301.0;173.0;0.0;13;0.5384615384615384;22;62;10;15;0
246;559118.0;14.0;Apis mellifera carnica;Beedom;6832;9.6387;47.2962;154.0;150.0;0.0;13;0.5384615384615384;22;76;1;15;0
247;324982.0;7.0;Apis mellifera carnica;Bienierer;6832;9.6387;47.2962;185.0;146.0;0.0;13;0.5384615384615384;22;87;4;15;1
248;133624.0;8.0;Apis mellifera ligustica;Bienenzuchtverein Ö;6832;9.6387;47.2962;203.0;236.0;0.0;13;0.5384615384615384;22;87;4;15;0
249;269843.0;7.0;Apis mellifera carnica;Beedom;6832;9.6387;47.2962;205.0;232.0;0.0;13;0.5384615384615384;22;87;4;15;0
250;76365.0;9.0;Apis mellifera ligustica;Beedom;6832;9.6387;47.2962;228.0;232.0;0.0;13;0.5384615384615384;22;87;4;15;0
251;429232.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;3610;15.4502;48.4051;243.0;229.0;1.0;17;0.8235294117647058;22;76;1;15;1
252;213160.0;8.0;Apis mellifera carnica;Beedom;3610;15.4502;48.4051;164.0;214.0;0.0;17;0.8235294117647058;22;62;10;15;1
253;258000.0;15.0;Apis mellifera carnica;Bienenzuchtverein Ö;3610;15.4502;48.4051;158.0;157.0;0.0;17;0.8235294117647058;22;76;1;15;1
254;104599.0;11.0;Apis mellifera carnica;Beeraten;3610;15.4502;48.4051;188.0;205.0;0.0;17;0.8235294117647058;22;76;1;15;1
255;381132.0;9.0;Apis mellifera carnica;Bienierer;3610;15.4502;48.4051;243.0;115.0;3.0;17;0.8235294117647058;20;72;4;15;1
256;146268.0;3.0;Apis mellifera ligustica;Bienierer;3610;15.4502;48.4051;230.0;185.0;0.0;17;0.8235294117647058;22;87;4;15;1
257;301977.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;3610;15.4502;48.4051;169.0;257.0;3.0;17;0.8235294117647058;22;76;1;15;1
258;119292.0;6.0;Apis mellifera carnica;Bienierer;3610;15.4502;48.4051;155.0;169.0;4.0;17;0.8235294117647058;22;87;4;15;0
259;209016.0;18.0;Apis mellifera carnica;Bienierer;3610;15.4502;48.4051;242.0;197.0;0.0;17;0.8235294117647058;22;76;1;15;1
260;294732.0;9.0;Apis mellifera carnica;Bienierer;3610;15.4502;48.4051;152.0;220.0;0.0;17;0.8235294117647058;22;76;1;15;1
261;164010.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;3610;15.4502;48.4051;210.0;175.0;0.0;17;0.8235294117647058;22;62;10;15;1
262;825312.0;12.0;Apis mellifera carnica;Beeraten;3610;15.4502;48.4051;205.0;203.0;0.0;17;0.8235294117647058;22;87;4;15;1
263;52199.0;7.0;Apis mellifera carnica;Beedom;3610;15.4502;48.4051;205.0;237.0;0.0;17;0.8235294117647058;22;76;1;15;1
264;264762.0;6.0;Apis mellifera carnica;Beeraten;3610;15.4502;48.4051;215.0;187.0;0.0;17;0.8235294117647058;22;87;4;15;1
265;383376.0;12.0;Apis mellifera ligustica;Bienierer;3610;15.4502;48.4051;193.0;152.0;1.0;17;0.8235294117647058;22;62;10;15;1
266;650636.0;14.0;Apis mellifera carnica;Beeraten;3610;15.4502;48.4051;202.0;146.0;4.0;17;0.8235294117647058;20;72;4;15;0
267;68376.0;11.0;Apis mellifera mellifera;Beeraten;3610;15.4502;48.4051;213.0;193.0;7.0;17;0.8235294117647058;22;76;1;15;0
268;171730.0;10.0;Apis mellifera mellifera;Beedom;8764;14.3244;47.3204;263.0;259.0;0.0;11;0.5454545454545454;20;72;4;15;1
269;607750.0;10.0;Apis mellifera ligustica;Bienierer;8764;14.3244;47.3204;223.0;239.0;5.0;11;0.5454545454545454;22;76;1;15;0
270;642928.0;11.0;Apis mellifera carnica;Bienierer;8764;14.3244;47.3204;230.0;298.0;6.0;11;0.5454545454545454;22;62;10;15;0
271;185779.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;8764;14.3244;47.3204;208.0;248.0;1.0;11;0.5454545454545454;20;72;4;15;1
272;298935.0;5.0;Apis mellifera ligustica;Beedom;8764;14.3244;47.3204;172.0;167.0;1.0;11;0.5454545454545454;20;72;4;15;1
273;358655.0;11.0;Apis mellifera ligustica;Bienierer;8764;14.3244;47.3204;226.0;215.0;0.0;11;0.5454545454545454;22;76;1;15;1
274;282096.0;6.0;Apis mellifera carnica;Beedom;8764;14.3244;47.3204;209.0;211.0;5.0;11;0.5454545454545454;20;72;4;15;0
275;194568.0;12.0;Apis mellifera carnica;Beeraten;8764;14.3244;47.3204;183.0;172.0;2.0;11;0.5454545454545454;22;87;4;15;1
276;441028.0;14.0;Apis mellifera carnica;Beedom;8764;14.3244;47.3204;160.0;204.0;8.0;11;0.5454545454545454;20;72;4;15;0
277;108064.0;8.0;Apis mellifera ligustica;Beedom;8764;14.3244;47.3204;236.0;288.0;1.0;11;0.5454545454545454;22;87;4;15;1
278;209636.0;7.0;Apis mellifera carnica;Beeraten;8764;14.3244;47.3204;256.0;195.0;0.0;11;0.5454545454545454;22;62;10;15;1
279;776816.0;16.0;Apis mellifera carnica;Bienieten;4311;14.5864;48.2761;218.0;155.0;0.0;16;0.875;20;72;4;15;1
280;195517.0;7.0;Apis mellifera ligustica;Beeraten;4311;14.5864;48.2761;248.0;130.0;1.0;16;0.875;20;72;4;15;1
281;569888.0;11.0;Apis mellifera carnica;Bienierer;4311;14.5864;48.2761;143.0;260.0;0.0;16;0.875;22;76;1;15;0
282;309105.0;9.0;Apis mellifera carnica;Bienierer;4311;14.5864;48.2761;308.0;185.0;0.0;16;0.875;22;87;4;15;0
283;46144.0;8.0;Apis mellifera carnica;Bienieten;4311;14.5864;48.2761;150.0;139.0;0.0;16;0.875;22;76;1;15;1
284;772656.0;12.0;Apis mellifera carnica;Beeraten;4311;14.5864;48.2761;169.0;189.0;6.0;16;0.875;22;76;1;15;0
285;93736.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;4311;14.5864;48.2761;173.0;163.0;0.0;16;0.875;22;87;4;15;1
286;210051.0;9.0;Apis mellifera carnica;Beeraten;4311;14.5864;48.2761;192.0;174.0;0.0;16;0.875;22;76;1;15;1
287;76152.0;12.0;Apis mellifera ligustica;Beedom;4311;14.5864;48.2761;215.0;251.0;2.0;16;0.875;22;87;4;15;1
288;746733.0;13.0;Apis mellifera carnica;Beedom;4311;14.5864;48.2761;196.0;318.0;0.0;16;0.875;22;76;1;15;0
289;618330.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;4311;14.5864;48.2761;214.0;206.0;0.0;16;0.875;22;87;4;15;1
290;321564.0;12.0;Apis mellifera carnica;Bienieten;4311;14.5864;48.2761;115.0;217.0;8.0;16;0.875;20;72;4;15;0
291;228600.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;4311;14.5864;48.2761;206.0;224.0;0.0;16;0.875;22;76;1;15;1
292;394812.0;9.0;Apis mellifera carnica;Bienierer;4311;14.5864;48.2761;249.0;180.0;0.0;16;0.875;20;72;4;15;1
293;781440.0;12.0;Apis mellifera carnica;Beedom;4311;14.5864;48.2761;124.0;132.0;0.0;16;0.875;22;76;1;15;1
294;616068.0;12.0;Apis mellifera carnica;Bienierer;4311;14.5864;48.2761;197.0;225.0;6.0;16;0.875;20;72;4;15;0
295;270330.0;10.0;Apis mellifera ligustica;Beeraten;8833;14.3683;47.1328;265.0;231.0;0.0;14;0.7857142857142857;22;76;1;15;1
296;646176.0;12.0;Apis mellifera carnica;Bienierer;8833;14.3683;47.1328;245.0;257.0;4.0;14;0.7857142857142857;22;62;10;15;0
297;934980.0;15.0;Apis mellifera carnica;Bienieten;8833;14.3683;47.1328;213.0;153.0;0.0;14;0.7857142857142857;22;62;10;15;1
298;205548.0;12.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8833;14.3683;47.1328;205.0;296.0;4.0;14;0.7857142857142857;22;76;1;15;0
299;91882.0;7.0;Apis mellifera carnica;Bienierer;8833;14.3683;47.1328;146.0;157.0;2.0;14;0.7857142857142857;22;76;1;15;1
300;229104.0;9.0;Apis mellifera carnica;Beeraten;8833;14.3683;47.1328;180.0;226.0;0.0;14;0.7857142857142857;22;76;1;15;1
301;366408.0;12.0;Apis mellifera carnica;Bienierer;8833;14.3683;47.1328;187.0;221.0;0.0;14;0.7857142857142857;22;62;10;15;1
302;253071.0;9.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8833;14.3683;47.1328;224.0;230.0;5.0;14;0.7857142857142857;22;76;1;15;0
303;571610.0;10.0;Apis mellifera carnica;Bienieten;8833;14.3683;47.1328;157.0;200.0;0.0;14;0.7857142857142857;22;87;4;15;0
304;482340.0;12.0;Apis mellifera carnica;Beeraten;8833;14.3683;47.1328;196.0;135.0;8.0;14;0.7857142857142857;22;76;1;15;0
305;342990.0;6.0;Apis mellifera carnica;Bienenzuchtverein Ö;8833;14.3683;47.1328;186.0;155.0;0.0;14;0.7857142857142857;22;87;4;15;1
306;323834.0;14.0;Apis mellifera carnica;Beeraten;8833;14.3683;47.1328;246.0;180.0;1.0;14;0.7857142857142857;20;72;4;15;1
307;90402.0;6.0;Apis mellifera carnica;Beeraten;8833;14.3683;47.1328;258.0;216.0;0.0;14;0.7857142857142857;22;87;4;15;1
308;191807.0;11.0;Apis mellifera carnica;Beeraten;8833;14.3683;47.1328;149.0;180.0;3.0;14;0.7857142857142857;22;62;10;15;1
309;232419.0;11.0;Apis mellifera carnica;Bienenzuchtverein Ö;5710;12.7136;47.2037;135.0;181.0;0.0;14;0.7857142857142857;22;62;10;15;0
310;414869.0;13.0;Apis mellifera carnica;Bienenzuchtverein Ö;5710;12.7136;47.2037;206.0;159.0;0.0;14;0.7857142857142857;22;87;4;15;1
311;507936.0;8.0;Apis mellifera carnica;Bienenzuchtverein Ö;5710;12.7136;47.2037;200.0;192.0;1.0;14;0.7857142857142857;20;72;4;15;1
312;131032.0;8.0;Apis mellifera carnica;Beeraten;5710;12.7136;47.2037;250.0;191.0;1.0;14;0.7857142857142857;22;76;1;15;1
313;206190.0;5.0;Apis mellifera ligustica;Beeraten;5710;12.7136;47.2037;166.0;288.0;0.0;14;0.7857142857142857;22;87;4;15;1
314;1117664.0;16.0;Apis mellifera ligustica;Beeraten;5710;12.7136;47.2037;257.0;266.0;0.0;14;0.7857142857142857;22;62;10;15;1
315;522348.0;12.0;Apis mellifera carnica;Beedom;5710;12.7136;47.2037;224.0;189.0;0.0;14;0.7857142857142857;20;72;4;15;1
316;113125.0;5.0;Apis mellifera carnica;Bienierer;5710;12.7136;47.2037;144.0;182.0;0.0;14;0.7857142857142857;20;72;4;15;1
317;161136.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;5710;12.7136;47.2037;163.0;218.0;0.0;14;0.7857142857142857;22;87;4;15;1
318;102924.0;6.0;Apis mellifera carnica;Bienenzuchtverein Ö;5710;12.7136;47.2037;196.0;199.0;0.0;14;0.7857142857142857;22;87;4;15;1
319;235712.0;16.0;Apis mellifera carnica;Beedom;5710;12.7136;47.2037;162.0;240.0;0.0;14;0.7857142857142857;22;87;4;15;1
320;555464.0;13.0;Apis mellifera ligustica;Bienenzuchtverein Ö;5710;12.7136;47.2037;202.0;238.0;0.0;14;0.7857142857142857;22;76;1;15;1
321;245798.0;14.0;Apis mellifera carnica;Beedom;5710;12.7136;47.2037;212.0;130.0;0.0;14;0.7857142857142857;22;87;4;15;0
322;323442.0;9.0;Apis mellifera carnica;Beeraten;5710;12.7136;47.2037;228.0;250.0;3.0;14;0.7857142857142857;22;87;4;15;1
323;149328.0;8.0;Apis mellifera ligustica;Bienierer;6182;11.1523;47.1859;188.0;184.0;1.0;23;0.7391304347826086;22;76;1;15;1
324;538566.0;14.0;Apis mellifera carnica;Bienieten;6182;11.1523;47.1859;246.0;173.0;1.0;23;0.7391304347826086;22;62;10;15;1
325;197717.0;13.0;Apis mellifera carnica;Bienierer;6182;11.1523;47.1859;167.0;173.0;0.0;23;0.7391304347826086;22;62;10;15;1
326;715176.0;12.0;Apis mellifera carnica;Bienierer;6182;11.1523;47.1859;206.0;193.0;6.0;23;0.7391304347826086;22;87;4;15;0
327;66030.0;3.0;Apis mellifera carnica;Beedom;6182;11.1523;47.1859;173.0;177.0;0.0;23;0.7391304347826086;22;76;1;15;1
328;524570.0;10.0;Apis mellifera ligustica;Beedom;6182;11.1523;47.1859;231.0;224.0;7.0;23;0.7391304347826086;22;62;10;15;0
329;347952.0;11.0;Apis mellifera carnica;Beedom;6182;11.1523;47.1859;244.0;213.0;0.0;23;0.7391304347826086;22;76;1;15;1
330;219303.0;7.0;Apis mellifera carnica;Beedom;6182;11.1523;47.1859;167.0;131.0;0.0;23;0.7391304347826086;22;62;10;15;1
331;65664.0;9.0;Apis mellifera carnica;Beeraten;6182;11.1523;47.1859;200.0;216.0;4.0;23;0.7391304347826086;22;87;4;15;0
332;573027.0;13.0;Apis mellifera ligustica;Bienenzuchtverein Ö;6182;11.1523;47.1859;203.0;207.0;8.0;23;0.7391304347826086;20;72;4;15;0
333;524520.0;10.0;Apis mellifera carnica;Bienenzuchtverein Ö;6182;11.1523;47.1859;226.0;141.0;0.0;23;0.7391304347826086;22;76;1;15;1
334;142365.0;15.0;Apis mellifera carnica;Bienenzuchtverein Ö;6182;11.1523;47.1859;197.0;237.0;1.0;23;0.7391304347826086;22;87;4;15;1
335;428960.0;10.0;Apis mellifera carnica;Beeraten;6182;11.1523;47.1859;117.0;215.0;5.0;23;0.7391304347826086;22;62;10;15;0
336;81285.0;5.0;Apis mellifera carnica;Bienierer;6182;11.1523;47.1859;133.0;242.0;5.0;23;0.7391304347826086;22;76;1;15;0
337;315176.0;8.0;Apis mellifera ligustica;Beedom;6182;11.1523;47.1859;144.0;200.0;0.0;23;0.7391304347826086;22;87;4;15;1
338;54020.0;10.0;Apis mellifera ligustica;Bienierer;6182;11.1523;47.1859;235.0;150.0;0.0;23;0.7391304347826086;22;62;10;15;1
339;584590.0;10.0;Apis mellifera carnica;Beeraten;6182;11.1523;47.1859;205.0;127.0;0.0;23;0.7391304347826086;22;87;4;15;1
340;485352.0;7.0;Apis mellifera ligustica;Bienenzuchtverein Ö;6182;11.1523;47.1859;222.0;190.0;0.0;23;0.7391304347826086;22;62;10;15;1
341;448656.0;12.0;Apis mellifera carnica;Beeraten;6182;11.1523;47.1859;191.0;138.0;6.0;23;0.7391304347826086;22;62;10;15;0
342;382629.0;13.0;Apis mellifera carnica;Beedom;6182;11.1523;47.1859;171.0;168.0;0.0;23;0.7391304347826086;22;62;10;15;1
343;46602.0;6.0;Apis mellifera carnica;Beedom;6182;11.1523;47.1859;276.0;225.0;0.0;23;0.7391304347826086;22;62;10;15;1
344;1029840.0;16.0;Apis mellifera carnica;Beedom;6182;11.1523;47.1859;226.0;133.0;0.0;23;0.7391304347826086;20;72;4;15;0
345;302480.0;10.0;Apis mellifera carnica;Beedom;6182;11.1523;47.1859;179.0;238.0;0.0;23;0.7391304347826086;22;87;4;15;1
346;463944.0;8.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8061;15.4776;47.1895;157.0;129.0;0.0;18;0.8333333333333334;22;76;1;15;0
347;524043.0;13.0;Apis mellifera carnica;Bienierer;8061;15.4776;47.1895;180.0;202.0;0.0;18;0.8333333333333334;22;62;10;15;1
348;411192.0;9.0;Apis mellifera carnica;Bienenzuchtverein Ö;8061;15.4776;47.1895;259.0;234.0;0.0;18;0.8333333333333334;22;76;1;15;1
349;228060.0;5.0;Apis mellifera carnica;Bienierer;8061;15.4776;47.1895;247.0;136.0;0.0;18;0.8333333333333334;20;72;4;15;1
350;523792.0;8.0;Apis mellifera carnica;Beedom;8061;15.4776;47.1895;177.0;200.0;2.0;18;0.8333333333333334;22;87;4;15;0
351;1235826.0;18.0;Apis mellifera carnica;Beedom;8061;15.4776;47.1895;249.0;205.0;4.0;18;0.8333333333333334;22;76;1;15;0
352;306444.0;12.0;Apis mellifera carnica;Bienenzuchtverein Ö;8061;15.4776;47.1895;254.0;232.0;8.0;18;0.8333333333333334;22;62;10;15;0
353;279525.0;15.0;Apis mellifera carnica;Bienierer;8061;15.4776;47.1895;162.0;205.0;5.0;18;0.8333333333333334;22;62;10;15;0
354;472989.0;11.0;Apis mellifera carnica;Beeraten;8061;15.4776;47.1895;213.0;220.0;3.0;18;0.8333333333333334;22;87;4;15;1
355;481509.0;9.0;Apis mellifera carnica;Beedom;8061;15.4776;47.1895;181.0;233.0;0.0;18;0.8333333333333334;20;72;4;15;1
356;461340.0;12.0;Apis mellifera carnica;Bienierer;8061;15.4776;47.1895;196.0;181.0;0.0;18;0.8333333333333334;20;72;4;15;0
357;335604.0;12.0;Apis mellifera carnica;Beeraten;8061;15.4776;47.1895;258.0;224.0;0.0;18;0.8333333333333334;22;76;1;15;0
358;426591.0;9.0;Apis mellifera carnica;Beeraten;8061;15.4776;47.1895;209.0;153.0;7.0;18;0.8333333333333334;22;87;4;15;0
359;187524.0;12.0;Apis mellifera carnica;Bienieten;8061;15.4776;47.1895;228.0;191.0;1.0;18;0.8333333333333334;22;62;10;15;1
360;559900.0;11.0;Apis mellifera ligustica;Beedom;8061;15.4776;47.1895;247.0;157.0;8.0;18;0.8333333333333334;22;62;10;15;0
361;423380.0;10.0;Apis mellifera carnica;Bienierer;8061;15.4776;47.1895;225.0;281.0;6.0;18;0.8333333333333334;22;76;1;15;0
362;479673.0;9.0;Apis mellifera carnica;Bienierer;8061;15.4776;47.1895;223.0;212.0;0.0;18;0.8333333333333334;22;62;10;15;1
363;104532.0;4.0;Apis mellifera ligustica;Bienenzuchtverein Ö;8061;15.4776;47.1895;181.0;127.0;0.0;18;0.8333333333333334;20;72;4;15;1
364;62644.0;4.0;Apis mellifera carnica;Bienieten;2154;16.3658;48.6661;171.0;199.0;1.0;8;0.75;22;62;10;15;1
365;94464.0;8.0;Apis mellifera ligustica;Beeraten;2154;16.3658;48.6661;245.0;261.0;3.0;8;0.75;22;62;10;15;0
366;281096.0;8.0;Apis mellifera mellifera;Bienenzuchtverein Ö;2154;16.3658;48.6661;152.0;194.0;0.0;8;0.75;22;76;1;15;1
